ID,Date,Temperature,Humidity,Humex,CO2,Bright
7103,2018-01-30 23:20:00,22.1,35.0,21.7,403.0,9.0
7104,2018-01-30 23:50:00,22.1,35.0,21.7,382.0,9.0
7105,2018-01-31 00:20:00,22.1,36.0,21.8,405.0,9.0
7106,2018-01-31 00:50:00,22.1,35.0,21.7,389.0,9.0
7107,2018-01-31 01:20:00,22.0,35.0,21.6,385.0,9.0
7108,2018-01-31 01:50:00,22.0,35.0,21.6,401.0,9.0
7109,2018-01-31 02:20:00,22.0,35.0,21.6,384.0,9.0
7110,2018-01-31 02:50:00,22.0,35.0,21.6,385.0,9.0
7111,2018-01-31 03:20:00,22.0,35.0,21.6,390.0,9.0
7112,2018-01-31 03:50:00,21.9,35.0,21.4,386.0,9.0
7113,2018-01-31 04:20:00,22.0,35.0,21.6,392.0,9.0
7114,2018-01-31 04:50:00,21.9,34.0,21.3,386.0,9.0
7115,2018-01-31 05:20:00,22.0,34.0,21.4,396.0,9.0
7116,2018-01-31 05:50:00,21.9,34.0,21.3,377.0,9.0
7117,2018-01-31 06:20:00,21.9,34.0,21.3,388.0,9.0
7118,2018-01-31 06:50:00,22.0,34.0,21.4,387.0,9.0
7119,2018-01-31 07:20:00,22.0,34.0,21.4,392.0,26.0
7120,2018-01-31 07:50:00,23.1,33.0,22.7,441.0,27.0
7121,2018-01-31 08:20:00,23.7,32.0,23.3,521.0,31.0
7122,2018-01-31 08:50:00,24.1,32.0,23.9,636.0,38.0
7123,2018-01-31 09:20:00,24.4,32.0,24.3,686.0,51.0
7124,2018-01-31 09:50:00,24.5,32.0,24.4,720.0,72.0
7125,2018-01-31 10:20:00,24.8,32.0,24.8,755.0,147.0
7126,2018-01-31 10:50:00,24.9,31.0,24.8,787.0,127.0
7127,2018-01-31 11:20:00,25.1,31.0,25.0,800.0,241.0
7128,2018-01-31 11:50:00,24.2,33.0,24.2,939.0,165.0
7129,2018-01-31 12:20:00,23.8,34.0,23.8,905.0,94.0
7130,2018-01-31 12:50:00,23.5,34.0,23.4,830.0,103.0
7131,2018-01-31 13:30:00,23.3,34.0,23.1,820.0,137.0
7132,2018-01-31 14:10:00,23.5,34.0,23.4,903.0,182.0
7133,2018-01-31 14:40:00,23.6,34.0,23.5,960.0,88.0
7134,2018-01-31 15:10:00,23.5,34.0,23.4,956.0,71.0
7135,2018-01-31 15:40:00,23.5,34.0,23.4,934.0,64.0
7136,2018-01-31 16:10:00,23.7,34.0,23.7,956.0,54.0
7137,2018-01-31 16:40:00,23.6,34.0,23.5,871.0,40.0
7138,2018-01-31 17:10:00,23.6,34.0,23.5,845.0,33.0
7139,2018-01-31 17:40:00,23.5,33.0,23.2,769.0,28.0
7140,2018-01-31 18:10:00,23.4,33.0,23.1,734.0,27.0
7141,2018-01-31 18:40:00,23.4,33.0,23.1,673.0,26.0
7142,2018-01-31 19:10:00,23.5,32.0,23.1,623.0,18.0
7143,2018-01-31 19:50:00,23.5,32.0,23.1,565.0,1.0
7144,2018-01-31 20:20:00,23.5,32.0,23.1,499.0,1.0
7145,2018-01-31 20:50:00,23.6,31.0,23.0,468.0,1.0
7146,2018-01-31 21:20:00,23.5,31.0,22.9,439.0,1.0
7147,2018-01-31 21:50:00,23.5,31.0,22.9,437.0,1.0
7148,2018-01-31 22:20:00,23.5,31.0,22.9,408.0,1.0
7149,2018-01-31 22:50:00,23.5,31.0,22.9,398.0,1.0
7150,2018-01-31 23:20:00,23.5,31.0,22.9,377.0,1.0
7151,2018-01-31 23:50:00,23.5,31.0,22.9,391.0,1.0
7152,2018-02-01 00:20:00,23.5,31.0,22.9,388.0,1.0
7153,2018-02-01 00:50:00,23.4,31.0,22.8,386.0,1.0
7154,2018-02-01 01:20:00,23.4,31.0,22.8,373.0,1.0
7155,2018-02-01 01:50:00,23.5,32.0,23.1,378.0,1.0
7156,2018-02-01 02:20:00,23.5,32.0,23.1,388.0,1.0
7157,2018-02-01 02:50:00,23.5,32.0,23.1,368.0,1.0
7158,2018-02-01 03:20:00,23.5,32.0,23.1,362.0,1.0
7159,2018-02-01 03:50:00,23.5,32.0,23.1,374.0,1.0
7160,2018-02-01 04:30:00,23.5,32.0,23.1,375.0,1.0
7161,2018-02-01 05:00:00,23.5,32.0,23.1,383.0,1.0
7162,2018-02-01 05:30:00,23.4,31.0,22.8,387.0,1.0
7163,2018-02-01 06:00:00,23.4,31.0,22.8,379.0,1.0
7164,2018-02-01 06:40:00,23.4,31.0,22.8,377.0,1.0
7165,2018-02-01 07:10:00,23.0,31.0,22.3,391.0,10.0
7166,2018-02-01 07:40:00,22.9,31.0,22.1,420.0,18.0
7167,2018-02-01 08:10:00,23.5,30.0,22.8,452.0,20.0
7168,2018-02-01 08:40:00,23.9,30.0,23.3,499.0,22.0
7169,2018-02-01 09:10:00,24.2,29.0,23.5,561.0,41.0
7170,2018-02-01 09:40:00,24.3,30.0,23.8,671.0,38.0
7171,2018-02-01 10:10:00,23.7,30.0,23.0,725.0,64.0
7172,2018-02-01 10:40:00,23.5,30.0,22.8,778.0,103.0
7173,2018-02-01 11:10:00,23.4,31.0,22.8,837.0,55.0
7174,2018-02-01 11:40:00,23.4,30.0,22.6,824.0,193.0
7175,2018-02-01 12:10:00,23.4,30.0,22.6,780.0,113.0
7176,2018-02-01 12:40:00,23.4,29.0,22.5,717.0,53.0
7177,2018-02-01 13:10:00,23.2,29.0,22.2,700.0,66.0
7178,2018-02-01 13:40:00,23.2,28.0,22.1,674.0,62.0
7179,2018-02-01 14:10:00,23.3,27.0,22.0,711.0,202.0
7180,2018-02-01 14:40:00,23.4,27.0,22.1,743.0,88.0
7181,2018-02-01 15:10:00,23.5,26.0,22.1,790.0,65.0
7182,2018-02-01 15:40:00,23.4,25.0,21.8,815.0,62.0
7183,2018-02-01 16:10:00,23.4,26.0,22.0,834.0,53.0
7184,2018-02-01 16:40:00,23.3,25.0,21.7,790.0,43.0
7185,2018-02-01 17:10:00,23.2,26.0,21.7,868.0,33.0
7186,2018-02-01 17:40:00,23.4,26.0,22.0,890.0,27.0
7187,2018-02-01 18:10:00,24.3,25.0,23.0,876.0,26.0
7188,2018-02-01 18:40:00,23.7,26.0,22.4,806.0,4.0
7189,2018-02-01 19:10:00,23.1,26.0,21.6,705.0,1.0
7190,2018-02-01 19:40:00,22.8,26.0,21.2,595.0,1.0
7191,2018-02-01 20:20:00,22.5,26.0,20.9,504.0,1.0
7192,2018-02-01 20:50:00,22.3,26.0,20.6,468.0,1.0
7193,2018-02-01 21:20:00,22.2,26.0,20.5,433.0,1.0
7194,2018-02-01 21:50:00,22.0,26.0,20.2,416.0,1.0
7195,2018-02-01 22:20:00,21.9,26.0,20.1,403.0,1.0
7196,2018-02-01 22:50:00,21.8,26.0,20.0,402.0,1.0
7197,2018-02-01 23:20:00,21.7,26.0,19.9,395.0,1.0
7198,2018-02-01 23:50:00,21.6,26.0,19.8,385.0,1.0
7199,2018-02-02 00:20:00,21.6,26.0,19.8,379.0,1.0
7200,2018-02-02 01:00:00,21.4,26.0,19.5,380.0,1.0
7201,2018-02-02 01:30:00,21.3,26.0,19.4,379.0,1.0
7202,2018-02-02 02:10:00,21.3,26.0,19.4,384.0,1.0
7203,2018-02-02 02:40:00,21.1,26.0,19.1,389.0,1.0
7204,2018-02-02 03:10:00,21.1,26.0,19.1,379.0,1.0
7205,2018-02-02 03:50:00,21.0,26.0,19.0,390.0,1.0
7206,2018-02-02 04:20:00,21.0,26.0,19.0,386.0,1.0
7207,2018-02-02 05:00:00,20.9,25.0,18.8,392.0,1.0
7208,2018-02-02 05:30:00,20.8,25.0,18.6,387.0,1.0
7209,2018-02-02 06:00:00,20.8,25.0,18.6,383.0,1.0
7210,2018-02-02 06:30:00,20.7,25.0,18.5,392.0,1.0
7211,2018-02-02 07:00:00,20.6,25.0,18.4,376.0,1.0
7212,2018-02-02 07:30:00,20.5,25.0,18.3,410.0,12.0
7213,2018-02-02 08:00:00,21.8,25.0,19.9,495.0,27.0
7214,2018-02-02 08:40:00,22.7,24.0,20.8,540.0,39.0
7215,2018-02-02 09:10:00,23.1,24.0,21.3,607.0,49.0
7216,2018-02-02 09:40:00,23.5,25.0,22.0,678.0,55.0
7217,2018-02-02 10:10:00,23.8,25.0,22.3,671.0,70.0
7218,2018-02-02 10:40:00,24.0,25.0,22.6,667.0,140.0
7219,2018-02-02 11:10:00,24.3,24.0,22.8,662.0,230.0
7220,2018-02-02 11:40:00,24.4,24.0,22.9,664.0,198.0
7221,2018-02-02 12:10:00,24.6,24.0,23.2,646.0,122.0
7222,2018-02-02 12:40:00,24.7,24.0,23.3,631.0,104.0
7223,2018-02-02 13:10:00,24.5,23.0,22.9,640.0,130.0
7224,2018-02-02 13:40:00,23.7,24.0,22.0,664.0,167.0
7225,2018-02-02 14:10:00,23.5,24.0,21.8,662.0,136.0
7226,2018-02-02 14:40:00,23.3,24.0,21.5,691.0,66.0
7227,2018-02-02 15:10:00,23.2,24.0,21.4,704.0,71.0
7228,2018-02-02 15:40:00,23.0,24.0,21.2,711.0,39.0
7229,2018-02-02 16:10:00,23.0,24.0,21.2,675.0,38.0
7230,2018-02-02 16:40:00,23.9,24.0,22.3,751.0,34.0
7231,2018-02-02 17:10:00,24.4,24.0,22.9,801.0,32.0
7232,2018-02-02 17:40:00,24.6,24.0,23.2,773.0,28.0
7233,2018-02-02 18:10:00,24.7,24.0,23.3,722.0,27.0
7234,2018-02-02 18:40:00,24.8,24.0,23.4,679.0,27.0
7235,2018-02-02 19:10:00,23.9,24.0,22.3,644.0,25.0
7236,2018-02-02 19:40:00,23.2,24.0,21.4,608.0,1.0
7237,2018-02-02 20:10:00,22.7,25.0,21.0,551.0,1.0
7238,2018-02-02 20:40:00,22.3,25.0,20.5,510.0,1.0
7239,2018-02-02 21:10:00,22.0,25.0,20.1,462.0,1.0
7240,2018-02-02 21:40:00,21.8,24.0,19.7,442.0,1.0
7241,2018-02-02 22:10:00,21.7,24.0,19.6,422.0,1.0
7242,2018-02-02 22:40:00,21.5,24.0,19.3,415.0,1.0
7243,2018-02-02 23:10:00,21.5,24.0,19.3,408.0,1.0
7244,2018-02-02 23:50:00,21.3,24.0,19.1,396.0,1.0
7245,2018-02-03 00:20:00,21.2,24.0,19.0,396.0,1.0
7246,2018-02-03 00:50:00,21.1,24.0,18.9,385.0,1.0
7247,2018-02-03 01:30:00,21.0,24.0,18.7,381.0,1.0
7248,2018-02-03 02:00:00,21.0,24.0,18.7,388.0,1.0
7249,2018-02-03 02:40:00,20.8,24.0,18.5,376.0,1.0
7250,2018-02-03 03:10:00,20.8,25.0,18.6,382.0,1.0
7251,2018-02-03 03:40:00,20.7,25.0,18.5,376.0,1.0
7252,2018-02-03 04:10:00,20.7,25.0,18.5,379.0,1.0
7253,2018-02-03 04:40:00,20.7,25.0,18.5,369.0,1.0
7254,2018-02-03 05:10:00,20.6,25.0,18.4,379.0,1.0
7255,2018-02-03 05:40:00,20.5,25.0,18.3,376.0,1.0
7256,2018-02-03 06:10:00,20.5,25.0,18.3,373.0,1.0
7257,2018-02-03 06:40:00,20.4,25.0,18.2,377.0,1.0
7258,2018-02-03 07:10:00,20.4,25.0,18.2,379.0,1.0
7259,2018-02-03 07:40:00,20.4,26.0,18.3,383.0,1.0
7260,2018-02-03 08:10:00,20.3,26.0,18.2,375.0,2.0
7261,2018-02-03 08:40:00,20.3,26.0,18.2,385.0,5.0
7262,2018-02-03 09:10:00,20.2,26.0,18.0,384.0,12.0
7263,2018-02-03 09:40:00,20.2,27.0,18.2,374.0,35.0
7264,2018-02-03 10:10:00,20.2,27.0,18.2,382.0,32.0
7265,2018-02-03 10:40:00,20.3,27.0,18.3,385.0,104.0
7266,2018-02-03 11:10:00,20.2,27.0,18.2,368.0,24.0
7267,2018-02-03 11:40:00,20.3,26.0,18.2,379.0,52.0
7268,2018-02-03 12:10:00,20.3,26.0,18.2,376.0,67.0
7269,2018-02-03 12:40:00,20.3,26.0,18.2,372.0,21.0
7270,2018-02-03 13:10:00,20.2,26.0,18.0,370.0,26.0
7271,2018-02-03 13:40:00,20.2,26.0,18.0,374.0,49.0
7272,2018-02-03 14:20:00,20.2,25.0,17.9,361.0,13.0
7273,2018-02-03 14:50:00,20.2,25.0,17.9,378.0,22.0
7274,2018-02-03 15:30:00,20.2,25.0,17.9,383.0,23.0
7275,2018-02-03 16:00:00,20.1,25.0,17.8,364.0,5.0
7276,2018-02-03 16:30:00,20.1,25.0,17.8,371.0,2.0
7277,2018-02-03 17:00:00,20.1,25.0,17.8,363.0,4.0
7278,2018-02-03 17:30:00,20.0,25.0,17.7,377.0,2.0
7279,2018-02-03 18:00:00,20.0,25.0,17.7,377.0,1.0
7280,2018-02-03 18:40:00,20.0,25.0,17.7,372.0,1.0
7281,2018-02-03 19:10:00,19.9,25.0,17.6,371.0,1.0
7282,2018-02-03 19:40:00,19.9,25.0,17.6,384.0,1.0
7283,2018-02-03 20:10:00,19.9,25.0,17.6,389.0,1.0
7284,2018-02-03 20:40:00,19.8,25.0,17.4,374.0,1.0
7285,2018-02-03 21:10:00,19.8,25.0,17.4,385.0,1.0
7286,2018-02-03 21:40:00,19.7,25.0,17.3,391.0,1.0
7287,2018-02-03 22:10:00,19.7,25.0,17.3,397.0,1.0
7288,2018-02-03 22:50:00,19.7,25.0,17.3,398.0,1.0
7289,2018-02-03 23:30:00,19.6,25.0,17.2,399.0,1.0
7290,2018-02-04 00:10:00,19.5,26.0,17.2,396.0,1.0
7291,2018-02-04 00:40:00,19.6,26.0,17.3,420.0,1.0
7292,2018-02-04 01:20:00,19.5,26.0,17.2,414.0,1.0
7293,2018-02-04 01:50:00,19.5,26.0,17.2,408.0,1.0
7294,2018-02-04 02:20:00,19.4,26.0,17.1,414.0,1.0
7295,2018-02-04 02:50:00,19.4,26.0,17.1,416.0,1.0
7296,2018-02-04 03:20:00,19.3,26.0,17.0,408.0,1.0
7297,2018-02-04 03:50:00,19.2,26.0,16.8,411.0,1.0
7298,2018-02-04 04:20:00,19.2,26.0,16.8,423.0,1.0
7299,2018-02-04 04:50:00,19.2,26.0,16.8,403.0,1.0
7300,2018-02-04 05:20:00,19.1,26.0,16.7,410.0,1.0
7301,2018-02-04 05:50:00,19.0,26.0,16.6,402.0,1.0
7302,2018-02-04 06:20:00,19.0,26.0,16.6,402.0,1.0
7303,2018-02-04 06:50:00,18.9,26.0,16.5,398.0,1.0
7304,2018-02-04 07:20:00,18.9,26.0,16.5,401.0,1.0
7305,2018-02-04 07:50:00,18.8,26.0,16.4,397.0,1.0
7306,2018-02-04 08:20:00,18.8,26.0,16.4,404.0,2.0
7307,2018-02-04 08:50:00,18.7,26.0,16.2,397.0,4.0
7308,2018-02-04 09:20:00,18.7,26.0,16.2,409.0,10.0
7309,2018-02-04 09:50:00,18.7,26.0,16.2,402.0,18.0
7310,2018-02-04 10:20:00,18.7,26.0,16.2,409.0,25.0
7311,2018-02-04 10:50:00,18.7,26.0,16.2,411.0,22.0
7312,2018-02-04 11:20:00,18.7,26.0,16.2,389.0,36.0
7313,2018-02-04 11:50:00,18.7,26.0,16.2,405.0,56.0
7314,2018-02-04 12:20:00,18.8,26.0,16.4,397.0,33.0
7315,2018-02-04 12:50:00,18.8,25.0,16.2,385.0,39.0
7316,2018-02-04 13:20:00,18.9,25.0,16.4,382.0,55.0
7317,2018-02-04 13:50:00,18.9,25.0,16.4,392.0,54.0
7318,2018-02-04 14:20:00,19.0,24.0,16.4,384.0,81.0
7319,2018-02-04 14:50:00,19.0,24.0,16.4,371.0,47.0
7320,2018-02-04 15:20:00,19.1,24.0,16.5,390.0,36.0
7321,2018-02-04 15:50:00,19.1,24.0,16.5,383.0,26.0
7322,2018-02-04 16:20:00,19.1,24.0,16.5,387.0,11.0
7323,2018-02-04 16:50:00,19.1,24.0,16.5,376.0,6.0
7324,2018-02-04 17:20:00,19.0,24.0,16.4,387.0,3.0
7325,2018-02-04 17:50:00,18.9,24.0,16.2,384.0,1.0
7326,2018-02-04 18:20:00,19.0,24.0,16.4,377.0,1.0
7327,2018-02-04 18:50:00,18.8,25.0,16.2,380.0,1.0
7328,2018-02-04 19:20:00,18.8,25.0,16.2,380.0,1.0
7329,2018-02-04 19:50:00,18.7,25.0,16.1,386.0,1.0
7330,2018-02-04 20:20:00,18.7,25.0,16.1,370.0,1.0
7331,2018-02-04 20:50:00,18.7,25.0,16.1,383.0,1.0
7332,2018-02-04 21:20:00,18.7,25.0,16.1,374.0,1.0
7333,2018-02-04 21:50:00,18.6,25.0,16.0,384.0,1.0
7334,2018-02-04 22:20:00,18.6,25.0,16.0,385.0,1.0
7335,2018-02-04 22:50:00,18.6,25.0,16.0,388.0,1.0
7336,2018-02-04 23:20:00,18.5,25.0,15.9,375.0,1.0
7337,2018-02-04 23:50:00,18.5,25.0,15.9,380.0,1.0
7338,2018-02-05 00:20:00,18.5,25.0,15.9,374.0,1.0
7339,2018-02-05 00:50:00,18.4,25.0,15.8,374.0,1.0
7340,2018-02-05 01:20:00,18.4,26.0,15.9,391.0,1.0
7341,2018-02-05 01:50:00,18.4,26.0,15.9,379.0,1.0
7342,2018-02-05 02:20:00,18.4,26.0,15.9,377.0,1.0
7343,2018-02-05 02:50:00,18.4,26.0,15.9,377.0,1.0
7344,2018-02-05 03:20:00,18.3,26.0,15.8,378.0,1.0
7345,2018-02-05 03:50:00,18.3,27.0,15.9,379.0,1.0
7346,2018-02-05 04:20:00,18.3,27.0,15.9,370.0,1.0
7347,2018-02-05 04:50:00,18.2,27.0,15.8,384.0,1.0
7348,2018-02-05 05:20:00,18.2,27.0,15.8,375.0,1.0
7349,2018-02-05 05:50:00,18.1,27.0,15.6,386.0,1.0
7350,2018-02-05 06:20:00,18.1,27.0,15.6,388.0,1.0
7351,2018-02-05 06:50:00,18.0,28.0,15.6,378.0,1.0
7352,2018-02-05 07:20:00,17.9,28.0,15.5,387.0,18.0
7353,2018-02-05 07:50:00,19.5,28.0,17.4,428.0,19.0
7354,2018-02-05 08:20:00,20.4,27.0,18.4,454.0,20.0
7355,2018-02-05 08:50:00,20.9,26.0,18.9,497.0,22.0
7356,2018-02-05 09:20:00,22.0,26.0,20.2,578.0,28.0
7357,2018-02-05 09:50:00,22.8,26.0,21.2,611.0,33.0
7358,2018-02-05 10:20:00,23.4,25.0,21.8,655.0,37.0
7359,2018-02-05 10:50:00,23.8,25.0,22.3,696.0,41.0
7360,2018-02-05 11:20:00,24.1,25.0,22.7,707.0,55.0
7361,2018-02-05 11:50:00,24.2,24.0,22.7,670.0,44.0
7362,2018-02-05 12:20:00,24.4,24.0,22.9,619.0,52.0
7363,2018-02-05 12:50:00,24.2,24.0,22.7,625.0,44.0
7364,2018-02-05 13:20:00,23.9,24.0,22.3,637.0,41.0
7365,2018-02-05 13:50:00,23.8,24.0,22.2,615.0,48.0
7366,2018-02-05 14:20:00,23.8,24.0,22.2,664.0,39.0
7367,2018-02-05 14:50:00,23.6,25.0,22.1,710.0,52.0
7368,2018-02-05 15:20:00,23.4,25.0,21.8,678.0,36.0
7369,2018-02-05 15:50:00,23.4,25.0,21.8,684.0,36.0
7370,2018-02-05 16:20:00,23.3,25.0,21.7,695.0,31.0
7371,2018-02-05 16:50:00,23.5,25.0,22.0,726.0,28.0
7372,2018-02-05 17:20:00,23.5,25.0,22.0,724.0,23.0
7373,2018-02-05 17:50:00,23.4,25.0,21.8,711.0,21.0
7374,2018-02-05 18:20:00,23.4,25.0,21.8,685.0,20.0
7375,2018-02-05 18:50:00,23.2,25.0,21.6,615.0,11.0
7376,2018-02-05 19:20:00,23.1,25.0,21.5,568.0,1.0
7377,2018-02-05 19:50:00,23.1,25.0,21.5,533.0,1.0
7378,2018-02-05 20:20:00,23.0,25.0,21.3,486.0,1.0
7379,2018-02-05 20:50:00,23.0,25.0,21.3,464.0,1.0
7380,2018-02-05 21:20:00,22.9,25.0,21.2,443.0,1.0
7381,2018-02-05 21:50:00,22.9,25.0,21.2,432.0,1.0
7382,2018-02-05 22:20:00,23.0,24.0,21.2,440.0,1.0
7383,2018-02-05 22:50:00,23.0,24.0,21.2,418.0,1.0
7384,2018-02-05 23:20:00,23.0,24.0,21.2,418.0,1.0
7385,2018-02-05 23:50:00,23.0,24.0,21.2,413.0,1.0
7386,2018-02-06 00:20:00,23.0,24.0,21.2,404.0,1.0
7387,2018-02-06 00:50:00,23.0,24.0,21.2,407.0,1.0
7388,2018-02-06 01:20:00,23.0,24.0,21.2,398.0,1.0
7389,2018-02-06 01:50:00,23.0,24.0,21.2,397.0,1.0
7390,2018-02-06 02:20:00,23.0,24.0,21.2,390.0,1.0
7391,2018-02-06 02:50:00,23.1,24.0,21.3,386.0,1.0
7392,2018-02-06 03:20:00,23.0,24.0,21.2,405.0,1.0
7393,2018-02-06 03:50:00,23.0,24.0,21.2,417.0,1.0
7394,2018-02-06 04:20:00,23.1,24.0,21.3,402.0,1.0
7395,2018-02-06 04:50:00,23.1,24.0,21.3,389.0,1.0
7396,2018-02-06 05:20:00,23.1,24.0,21.3,400.0,1.0
7397,2018-02-06 05:50:00,23.1,24.0,21.3,410.0,1.0
7398,2018-02-06 06:20:00,23.1,24.0,21.3,395.0,1.0
7399,2018-02-06 06:50:00,23.2,24.0,21.4,406.0,1.0
7400,2018-02-06 07:20:00,22.3,24.0,20.3,440.0,20.0
7401,2018-02-06 07:50:00,22.7,25.0,21.0,450.0,21.0
7402,2018-02-06 08:20:00,23.0,25.0,21.3,522.0,26.0
7403,2018-02-06 08:50:00,23.2,25.0,21.6,626.0,35.0
7404,2018-02-06 09:20:00,23.4,26.0,22.0,703.0,45.0
7405,2018-02-06 09:50:00,23.6,27.0,22.4,848.0,59.0
7406,2018-02-06 10:20:00,23.8,26.0,22.5,799.0,100.0
7407,2018-02-06 10:50:00,24.3,26.0,23.1,789.0,170.0
7408,2018-02-06 11:20:00,24.5,26.0,23.4,851.0,226.0
7409,2018-02-06 11:50:00,23.6,28.0,22.6,997.0,167.0
7410,2018-02-06 12:20:00,23.2,29.0,22.2,1073.0,108.0
7411,2018-02-06 12:50:00,22.9,29.0,21.8,1093.0,72.0
7412,2018-02-06 13:20:00,22.7,29.0,21.6,1105.0,71.0
7413,2018-02-06 13:50:00,22.7,29.0,21.6,1019.0,76.0
7414,2018-02-06 14:20:00,23.4,29.0,22.5,1045.0,71.0
7415,2018-02-06 14:50:00,24.2,28.0,23.3,967.0,46.0
7416,2018-02-06 15:20:00,24.4,27.0,23.4,910.0,37.0
7417,2018-02-06 15:50:00,24.5,27.0,23.5,909.0,32.0
7418,2018-02-06 16:20:00,24.5,28.0,23.7,975.0,29.0
7419,2018-02-06 16:50:00,24.5,28.0,23.7,964.0,27.0
7420,2018-02-06 17:20:00,24.0,29.0,23.2,927.0,22.0
7421,2018-02-06 17:50:00,23.1,29.0,22.1,830.0,22.0
7422,2018-02-06 18:20:00,22.6,29.0,21.4,742.0,10.0
7423,2018-02-06 18:50:00,22.7,28.0,21.4,675.0,1.0
7424,2018-02-06 19:20:00,23.0,27.0,21.6,611.0,1.0
7425,2018-02-06 19:50:00,23.2,27.0,21.9,561.0,1.0
7426,2018-02-06 20:20:00,23.3,26.0,21.9,512.0,1.0
7427,2018-02-06 20:50:00,23.3,26.0,21.9,497.0,1.0
7428,2018-02-06 21:20:00,23.4,25.0,21.8,457.0,1.0
7429,2018-02-06 21:50:00,23.3,25.0,21.7,436.0,1.0
7430,2018-02-06 22:20:00,23.3,24.0,21.5,430.0,1.0
7431,2018-02-06 22:50:00,23.3,24.0,21.5,412.0,1.0
7432,2018-02-06 23:20:00,23.4,24.0,21.7,411.0,1.0
7433,2018-02-06 23:50:00,23.4,23.0,21.5,405.0,1.0
7434,2018-02-07 00:20:00,23.5,23.0,21.6,396.0,1.0
7435,2018-02-07 00:50:00,23.4,22.0,21.4,402.0,1.0
7436,2018-02-07 01:20:00,23.5,22.0,21.5,390.0,1.0
7437,2018-02-07 01:50:00,23.4,22.0,21.4,394.0,1.0
7438,2018-02-07 02:20:00,23.4,22.0,21.4,390.0,1.0
7439,2018-02-07 02:50:00,23.3,21.0,21.1,393.0,1.0
7440,2018-02-07 03:20:00,23.2,21.0,21.0,402.0,1.0
7441,2018-02-07 03:50:00,23.1,21.0,20.8,380.0,1.0
7442,2018-02-07 04:20:00,23.2,21.0,21.0,397.0,1.0
7443,2018-02-07 04:50:00,23.2,21.0,21.0,380.0,1.0
7444,2018-02-07 05:20:00,23.2,21.0,21.0,389.0,1.0
7445,2018-02-07 05:50:00,23.2,21.0,21.0,387.0,1.0
7446,2018-02-07 06:20:00,23.2,21.0,21.0,393.0,1.0
7447,2018-02-07 06:50:00,23.2,21.0,21.0,386.0,1.0
7448,2018-02-07 07:20:00,23.3,21.0,21.1,411.0,10.0
7449,2018-02-07 07:50:00,23.3,21.0,21.1,418.0,10.0
7450,2018-02-07 08:20:00,23.4,22.0,21.4,476.0,13.0
7451,2018-02-07 08:50:00,22.6,23.0,20.5,519.0,15.0
7452,2018-02-07 09:20:00,22.2,24.0,20.2,609.0,25.0
7453,2018-02-07 09:50:00,21.9,25.0,20.0,680.0,26.0
7454,2018-02-07 10:20:00,21.8,25.0,19.9,774.0,27.0
7455,2018-02-07 10:50:00,21.7,26.0,19.9,811.0,31.0
7456,2018-02-07 11:20:00,21.7,26.0,19.9,871.0,35.0
7457,2018-02-07 11:50:00,21.7,26.0,19.9,888.0,35.0
7458,2018-02-07 12:20:00,21.6,26.0,19.8,867.0,38.0
7459,2018-02-07 12:50:00,22.2,25.0,20.3,803.0,56.0
7460,2018-02-07 13:20:00,22.9,25.0,21.2,806.0,52.0
7461,2018-02-07 13:50:00,23.4,24.0,21.7,859.0,55.0
7462,2018-02-07 14:20:00,23.7,24.0,22.0,909.0,38.0
7463,2018-02-07 14:50:00,23.8,24.0,22.2,935.0,36.0
7464,2018-02-07 15:20:00,23.8,22.0,21.8,778.0,33.0
7465,2018-02-07 15:50:00,23.8,23.0,22.0,827.0,31.0
7466,2018-02-07 16:20:00,23.9,23.0,22.1,843.0,28.0
7467,2018-02-07 16:50:00,24.0,23.0,22.2,814.0,28.0
7468,2018-02-07 17:20:00,24.0,23.0,22.2,781.0,24.0
7469,2018-02-07 17:50:00,23.9,23.0,22.1,720.0,21.0
7470,2018-02-07 18:20:00,24.0,22.0,22.1,674.0,21.0
7471,2018-02-07 18:50:00,23.9,22.0,22.0,643.0,21.0
7472,2018-02-07 19:20:00,23.9,22.0,22.0,586.0,12.0
7473,2018-02-07 19:50:00,23.8,22.0,21.8,538.0,1.0
7474,2018-02-07 20:20:00,23.7,21.0,21.6,504.0,1.0
7475,2018-02-07 20:50:00,23.6,21.0,21.4,461.0,1.0
7476,2018-02-07 21:20:00,23.5,21.0,21.3,478.0,1.0
7477,2018-02-07 21:50:00,23.6,21.0,21.4,436.0,1.0
7478,2018-02-07 22:20:00,23.6,21.0,21.4,423.0,1.0
7479,2018-02-07 22:50:00,23.5,20.0,21.2,417.0,1.0
7480,2018-02-07 23:20:00,23.6,20.0,21.3,423.0,1.0
7481,2018-02-07 23:50:00,23.5,20.0,21.2,404.0,1.0
7482,2018-02-08 00:20:00,23.5,20.0,21.2,394.0,1.0
7483,2018-02-08 00:50:00,23.4,20.0,21.0,405.0,1.0
7484,2018-02-08 01:20:00,23.5,20.0,21.2,393.0,1.0
7485,2018-02-08 01:50:00,23.5,20.0,21.2,407.0,1.0
7486,2018-02-08 02:20:00,23.5,20.0,21.2,398.0,1.0
7487,2018-02-08 02:50:00,23.4,20.0,21.0,402.0,1.0
7488,2018-02-08 03:20:00,23.4,20.0,21.0,409.0,1.0
7489,2018-02-08 03:50:00,23.5,19.0,21.0,400.0,1.0
